username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
ESPECIGEST|None|#SISMO   Preliminar 2019-05-28 22:00:48 TL Magnitud:2.78 Profundidad: 5.00 km, a 3.10km de #Quito, #Pichincha, #Ecuador, Latitud: -0.1662 Longitud:-78.4917 #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResiliente pic.twitter.com/JdcY8BW9pUpic.twitter.com/QZqb63fmpu|4|0|0|1133570554374623232|https://twitter.com/ESPECIGEST/status/1133570554374623232|1592035789|2019-05-29 03:07:35+00:00|Wed May 29 03:07:35 +0000 2019||#SISMO #Quito #Pichincha #Ecuador #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResiliente||
earthquakevt|None|#Ecuador: Un microsismo de magnitud ML=2.5, se registró a 5 KM al Norte de #Quito, provincia de #Pichincha. Tuvo una profundidad de superficial de 5 KM. Source: IGEPN. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/BndwuRgBr6|8|8|0|1133567682907922433|https://twitter.com/earthquakevt/status/1133567682907922433|352358792|2019-05-29 02:56:10+00:00|Wed May 29 02:56:10 +0000 2019||#Ecuador #Quito #Pichincha #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
ESPECIGEST|None|#SISMO   Revisado 2019-05-28 21:46:00 TL Magnitud:2.11 Profundidad: 1.46 km, a 4.08km de #Quito, #Pichincha, #Ecuador,Latitud: -0.1784 Longitud:-78.5045 #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/JdcY8BW9pU|3|1|0|1133567297153581056|https://twitter.com/ESPECIGEST/status/1133567297153581056|1592035789|2019-05-29 02:54:38+00:00|Wed May 29 02:54:38 +0000 2019||#SISMO #Quito #Pichincha #Ecuador #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
ESPECIGEST|None|#SISMO   Revisado 2019-05-28 21:37:45 TL Magnitud:2.54 Profundidad: 5.37 km, a 3.80km de #Quito, #Pichincha, #Ecuador, Latitud: -0.1708 Longitud:-78.5006 #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/ixSiRuxXvC|5|1|0|1133564573959823360|https://twitter.com/ESPECIGEST/status/1133564573959823360|1592035789|2019-05-29 02:43:49+00:00|Wed May 29 02:43:49 +0000 2019||#SISMO #Quito #Pichincha #Ecuador #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.1 – 17 km al O de Andacollo https://goo.gl/fb/JMdWPx #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133546817659068416 …|0|0|0|1133554603721723905|https://twitter.com/AlertaVR/status/1133554603721723905|3426754877|2019-05-29 02:04:12+00:00|Wed May 29 02:04:12 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/JMdWPx,https://twitter.com/sismos_dot_cl/status/1133546817659068416
sismos_dot_cl|None|3.1 – 17 km al O de Andacollo https://goo.gl/fb/JMdWPx #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1133546817659068416|https://twitter.com/sismos_dot_cl/status/1133546817659068416|118119011|2019-05-29 01:33:16+00:00|Wed May 29 01:33:16 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/JMdWPx
ESPECIGEST|None|#Sismo   Revisado 2019-05-28 20:13:43 TL Magnitud:2.11 Profundidad: 4.09 km, a 6.40km de #Quito, #Pichincha, #Ecuador, Latitud: -0.1906 Longitud:-78.5245 #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/Vg2XdSoWSE|0|0|0|1133544849490239496|https://twitter.com/ESPECIGEST/status/1133544849490239496|1592035789|2019-05-29 01:25:27+00:00|Wed May 29 01:25:27 +0000 2019||#Sismo #Quito #Pichincha #Ecuador #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.6 – 24 km al NO de Ollagüe https://goo.gl/fb/Rinz1c #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1133522416834174976 …|0|0|0|1133539582711160834|https://twitter.com/AlertaVR/status/1133539582711160834|3426754877|2019-05-29 01:04:31+00:00|Wed May 29 01:04:31 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/Rinz1c,https://twitter.com/sismos_dot_cl/status/1133522416834174976
Earthquake_MidE|None|#Turkey : A moderate #earthquake of magnitude Mw=4.2, was registered at 23 KM ESE of #Bodrum, #Muğla province. Depth: 7 KM. [PRELIM.]. Source: DDA. Did you feel this earthquake?, Tell us!. #EQVT, #deprem, #زلزال, #σεισμός, #רעידתאדמה, #seismós, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/vOCbjEYyjQ|6|9|0|1134218243936309249|https://twitter.com/Earthquake_MidE/status/1134218243936309249|1095401049245077504|2019-05-30 22:01:16+00:00|Thu May 30 22:01:16 +0000 2019||#Turkey #earthquake #Bodrum #Muğla #EQVT #deprem #زلزال #σεισμός #רעידתאדמה #seismós #seísmo #sismo #temblor #terremoto||
ElLuchin1|None|REPORTE del #Sismo 6.8 MadrugadaSalvadoreña Desde el Puerto #LaLibertad Sismo SENTIDO VI Escala #Mercali #SanSalvador #ElSalvador #Terremoto #TemblorSV 30 de Mayo #SismoSV #Earthquake El Salvador #FelizJueves #Temblor pic.twitter.com/m1VM7vHFTp|7|14|0|1134165597212880896|https://twitter.com/ElLuchin1/status/1134165597212880896|825103185723457537|2019-05-30 18:32:04+00:00|Thu May 30 18:32:04 +0000 2019||#Sismo #LaLibertad #Mercali #SanSalvador #ElSalvador #Terremoto #TemblorSV #SismoSV #Earthquake #FelizJueves #Temblor||
ElLuchin1|None|DAÑOS del #Terremoto 6.8 MadrugadaSalvadoreña Rodados y de Poca Consideracion #SanSalvador #SantaTecla #LaLibertad SENTIDO VI Escala #Mercali #ElSalvador #Sismo #TemblorSV 30 de Mayo #SismoSV #Earthquake Sismo #FelizJueves #Temblor pic.twitter.com/o8wMoRXOK8|1|3|0|1134125673688309765|https://twitter.com/ElLuchin1/status/1134125673688309765|825103185723457537|2019-05-30 15:53:26+00:00|Thu May 30 15:53:26 +0000 2019||#Terremoto #SanSalvador #SantaTecla #LaLibertad #Mercali #ElSalvador #Sismo #TemblorSV #SismoSV #Earthquake #FelizJueves #Temblor||
ElLuchin1|None|El Momento EXACTO y DAÑOS del #Terremoto 6.8 MadrugadaSalvadoreña Profundidad 48 Kms SUPERFICIAL #Alerta De #Tsunami para la Costa #Ajacutla y #SanSalvador #SantaTecla LaLibertad VI Escala #Mercali #ElSalvador #Sismo #TemblorSV #SismoSV #FelizJueves #Temblor pic.twitter.com/Wgm6c8JUjk|4|13|0|1134121062726328320|https://twitter.com/ElLuchin1/status/1134121062726328320|825103185723457537|2019-05-30 15:35:06+00:00|Thu May 30 15:35:06 +0000 2019||#Terremoto #Alerta #Tsunami #Ajacutla #SanSalvador #SantaTecla #Mercali #ElSalvador #Sismo #TemblorSV #SismoSV #FelizJueves #Temblor||
ElMAQUINAJULIAN|None|#Sismo 6.6 en #El Salvador y #Guatemala - 30 de Mayo del 2019 - #Temblor / #Terremoto #sismosv #temblorsv #temblo #estatemblando #fuerte #daños #origen #hora #sansalvador #lalibertad #ciudadeguatemala #tegucigalpa #caturrito #caturritotv ... https://youtu.be/4cHcps9ggmY vía @YouTube|0|1|0|1134108133490601986|https://twitter.com/ElMAQUINAJULIAN/status/1134108133490601986|944622152929677313|2019-05-30 14:43:44+00:00|Thu May 30 14:43:44 +0000 2019|@YouTube|#Sismo #El #Guatemala #Temblor #Terremoto #sismosv #temblorsv #temblo #estatemblando #fuerte #daños #origen #hora #sansalvador #lalibertad #ciudadeguatemala #tegucigalpa #caturrito #caturritotv||https://youtu.be/4cHcps9ggmY
Emergenza24|None|UPDATE [30.05-16:30] #ElRosario #ElSalvador strong #earthquake fuerte #temblor #sismo forte #terremoto (11:03 UTC+2) M 6.6 offshore – Info: http://bit.ly/2WrYMD5 pic.twitter.com/FM5KN5FW4i|1|0|0|1134105432254009344|https://twitter.com/Emergenza24/status/1134105432254009344|604883587|2019-05-30 14:33:00+00:00|Thu May 30 14:33:00 +0000 2019||#ElRosario #ElSalvador #earthquake #temblor #sismo #terremoto||http://bit.ly/2WrYMD5
ESPECIGEST|None|#SISMO   después de sismo ocurrido a las 3:03 a.m y lluvias, en El Salvador, apareció un gran arcoíris. #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/XIDWpC6QRZ|7|14|0|1134104359405522944|https://twitter.com/ESPECIGEST/status/1134104359405522944|1592035789|2019-05-30 14:28:44+00:00|Thu May 30 14:28:44 +0000 2019||#SISMO #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
edwardpeguero1|None|#earthquake #temblor #sismo #terremoto #japan #california #mexico #peru #Ecuador #Hawaii #volcano #italy #greece #iran #iraq #pakistan #nepal #taiwan #Alaska #NewZealand #lombok #indonesia #asia #philippines #etna #ElSalvador #peru https://youtu.be/cs8-tuxsUMk|0|0|0|1134103948552482819|https://twitter.com/edwardpeguero1/status/1134103948552482819|298314389|2019-05-30 14:27:06+00:00|Thu May 30 14:27:06 +0000 2019||#earthquake #temblor #sismo #terremoto #japan #california #mexico #peru #Ecuador #Hawaii #volcano #italy #greece #iran #iraq #pakistan #nepal #taiwan #Alaska #NewZealand #lombok #indonesia #asia #philippines #etna #ElSalvador #peru||https://youtu.be/cs8-tuxsUMk
ESPECIGEST|None|#SISMO   Así registró una de las cámaras de seguridad el sismo ocurrido a las 3:03 a.m, en El Salvador. #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/dMbYRMqP6Z|6|9|0|1134101731653095425|https://twitter.com/ESPECIGEST/status/1134101731653095425|1592035789|2019-05-30 14:18:18+00:00|Thu May 30 14:18:18 +0000 2019||#SISMO #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
ESPECIGEST|None|#SISMO   Emiten alerta de tsunami tras fuerte terremoto frente a la costa de El Salvador de 6.6 M en La Libertad, 10.0km, 03:03 GMT-6 (USGS) #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/pmhvbfoIKQ|1|0|0|1134099864743292934|https://twitter.com/ESPECIGEST/status/1134099864743292934|1592035789|2019-05-30 14:10:52+00:00|Thu May 30 14:10:52 +0000 2019||#SISMO #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
ESPECIGEST|None|#SISMO   de 6.6 M en La Libertad, El Salvador, 10.0km, 03:03 GMT-6 (USGS) #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/27jJN76Tpq|0|0|0|1134099077560512514|https://twitter.com/ESPECIGEST/status/1134099077560512514|1592035789|2019-05-30 14:07:45+00:00|Thu May 30 14:07:45 +0000 2019||#SISMO #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
ESPECIGEST|None|#SISMO   #SISMO ID: igepn2019kmyh Revisado 2019-05-30 04:14:59 TL Magnitud:3.75 Profundidad: 10.00 km, a 86.08km de #Jama , #Manabi, #Ecuador,Latitud: 0.3502 Longitud:-80.8057 #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/zTxHXnb3qK|0|0|0|1134098130356584448|https://twitter.com/ESPECIGEST/status/1134098130356584448|1592035789|2019-05-30 14:03:59+00:00|Thu May 30 14:03:59 +0000 2019||#SISMO #SISMO #Jama #Manabi #Ecuador #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
joossimar|None|http://elcomunicon.com/index.php/mundo/item/1867-reportan-fuerte-sismo-en-el-salvador … #30May #ElSalvador #Sismo #Temblor #Terremoto|0|0|0|1134087036623867904|https://twitter.com/joossimar/status/1134087036623867904|72643269|2019-05-30 13:19:54+00:00|Thu May 30 13:19:54 +0000 2019||#30May #ElSalvador #Sismo #Temblor #Terremoto||http://elcomunicon.com/index.php/mundo/item/1867-reportan-fuerte-sismo-en-el-salvador
GeraMankba|None|#SISMOS #elsalvador #sismo #temblor #terremoto #terremotos #temblores #tvhyperdimensional #tvhypermundo #sismoshoy #noticia #noticiashoy #noticiassismos #sismoselsalvador YOUTUBE https://youtu.be/AERdziVMCHY pic.twitter.com/ipG6QX9yti|6|5|0|1134081733312372738|https://twitter.com/GeraMankba/status/1134081733312372738|2159424235|2019-05-30 12:58:50+00:00|Thu May 30 12:58:50 +0000 2019||#SISMOS #elsalvador #sismo #temblor #terremoto #terremotos #temblores #tvhyperdimensional #tvhypermundo #sismoshoy #noticia #noticiashoy #noticiassismos #sismoselsalvador||https://youtu.be/AERdziVMCHY
TemblorAlerta|None|#Terremoto 6.8 #LaLibertad a 66 Km al Sur de Playa #Mizata 03:03 Am H/Salvadoreña Profundidad 48 Kms SUPERFICIAL #Ajacutla y al Sur #SanSalvador #ElSalvador #Sismo #TemblorSV 30 de Mayo #SismoSV #Earthquake #FelizJueves #Temblor pic.twitter.com/T9iYxFCvwb|0|2|0|1134080963825344512|https://twitter.com/TemblorAlerta/status/1134080963825344512|1016368288442535936|2019-05-30 12:55:46+00:00|Thu May 30 12:55:46 +0000 2019||#Terremoto #LaLibertad #Mizata #Ajacutla #SanSalvador #ElSalvador #Sismo #TemblorSV #SismoSV #Earthquake #FelizJueves #Temblor||
TemblorAlerta|None|#Terremoto 6.8 #LaLibertad a 66 Km al Sur de Playa #Mizata 03:03 Am H/Salvadoreña Profundidad 48 Kms SUPERFICIAL #Ajacutla y al Sur #SanSalvador #ElSalvador #Sismo #TemblorSV 30 de Mayo #SismoSV #Earthquake #FelizJueves #Temblor pic.twitter.com/XyL5vSutpS|1|1|0|1134080141062262785|https://twitter.com/TemblorAlerta/status/1134080141062262785|1016368288442535936|2019-05-30 12:52:30+00:00|Thu May 30 12:52:30 +0000 2019||#Terremoto #LaLibertad #Mizata #Ajacutla #SanSalvador #ElSalvador #Sismo #TemblorSV #SismoSV #Earthquake #FelizJueves #Temblor||
earthquakevt|None|El sismograma perteneciente al @MARN_SV, de #ElSalvador, cerca de #LaLibertad, registró el fuerte terremoto de esta madrugada en las costas de este país, ahora sigue trabajando, registrando las réplicas posteriores. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/8PSwqa4ELf|10|13|0|1134078923170557953|https://twitter.com/earthquakevt/status/1134078923170557953|352358792|2019-05-30 12:47:40+00:00|Thu May 30 12:47:40 +0000 2019|@MARN_SV|#ElSalvador #LaLibertad #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
ElLuchin1|None|#Terremoto 6.8 #LaLibertad a 66 Km al Sur de Playa #Mizata 03:03 Am H/Salvadoreña Profundidad 48 Kms SUPERFICIAL #Ajacutla y al Sur #SanSalvador #ElSalvador #Sismo #TemblorSV 30 de Mayo #SismoSV #Earthquake #FelizJueves #Temblor pic.twitter.com/idEvLsYdPv|4|10|0|1134074774404128769|https://twitter.com/ElLuchin1/status/1134074774404128769|825103185723457537|2019-05-30 12:31:10+00:00|Thu May 30 12:31:10 +0000 2019||#Terremoto #LaLibertad #Mizata #Ajacutla #SanSalvador #ElSalvador #Sismo #TemblorSV #SismoSV #Earthquake #FelizJueves #Temblor||
ElLuchin1|None|#Terremoto 6.8 #LaLibertad a 66 Km al Sur de Playa #Mizata 03:03 Am H/Salvadoreña Profundidad 48 Kms SUPERFICIAL #Ajacutla y al Sur #SanSalvador #ElSalvador #Sismo #TemblorSV 30 de Mayo #SismoSV #Earthquake #FelizJueves #Temblor pic.twitter.com/TM8DX6sY4D|1|7|0|1134074482396729346|https://twitter.com/ElLuchin1/status/1134074482396729346|825103185723457537|2019-05-30 12:30:01+00:00|Thu May 30 12:30:01 +0000 2019||#Terremoto #LaLibertad #Mizata #Ajacutla #SanSalvador #ElSalvador #Sismo #TemblorSV #SismoSV #Earthquake #FelizJueves #Temblor||
earthquakevt|None|#Perú: Un sismo moderado de magnitud M4.9, se registró a 64 KM al NNW de San Juan de #Marcona, departamento de #Ica. Tuvo una profundidad de 45 KM. Source: IGP. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/hNfVj3kMAq|10|11|0|1134073375662493697|https://twitter.com/earthquakevt/status/1134073375662493697|352358792|2019-05-30 12:25:37+00:00|Thu May 30 12:25:37 +0000 2019||#Perú #Marcona #Ica #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
Emergenza24|None|UPDATE [30.05-13:30] #ElRosario #ElSalvador strong #earthquake fuerte #temblor #sismo forte #terremoto (11:03 UTC+2) M 6.6 offshore – Info: http://bit.ly/2WrYMD5 pic.twitter.com/UbdK79BXTp|1|0|0|1134061786498568193|https://twitter.com/Emergenza24/status/1134061786498568193|604883587|2019-05-30 11:39:34+00:00|Thu May 30 11:39:34 +0000 2019||#ElRosario #ElSalvador #earthquake #temblor #sismo #terremoto||http://bit.ly/2WrYMD5
Emergenza24|None|BREAKING [30.05-11:40] #ElRosario #ElSalvador STRONG #EARTHQUAKE FUERTE #TEMBLOR #SISMO FORTE #TERREMOTO (11:03 UTC+2) M 6.6 offshore pic.twitter.com/Aueuk6hNrT|1|0|0|1134033230645145607|https://twitter.com/Emergenza24/status/1134033230645145607|604883587|2019-05-30 09:46:06+00:00|Thu May 30 09:46:06 +0000 2019||#ElRosario #ElSalvador #EARTHQUAKE #TEMBLOR #SISMO #TERREMOTO||
earthquakevt|None|According to the preliminary data of testimonies, obtained through @LastQuake, the earthquake has been felt in #ElSalvador, #Honduras, #Nicaragua, #Guatemala and the state of #Chiapas ( #México). #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/faJQrUo718|11|6|1|1134032043002793985|https://twitter.com/earthquakevt/status/1134032043002793985|352358792|2019-05-30 09:41:23+00:00|Thu May 30 09:41:23 +0000 2019|@LastQuake|#ElSalvador #Honduras #Nicaragua #Guatemala #Chiapas #México #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
earthquakevt|None|#ElSalvador: Un fuerte terremoto de magnitud Mww=6.5, se registró a 65KM al SSE de #LaLibertad, departamento de #LaLibertad. Tuvo una profundidad de 65,1KM. [UPDATE]. More info: https://on.doi.gov/2QwU9Cl ¿Sintió el sismo?, ¡cuéntanos! #EQVT, #earthquake, #sismo, #temblor, #terremoto. pic.twitter.com/Uodx2znfOx|5|9|0|1134029824824094725|https://twitter.com/earthquakevt/status/1134029824824094725|352358792|2019-05-30 09:32:34+00:00|Thu May 30 09:32:34 +0000 2019||#ElSalvador #LaLibertad #LaLibertad #EQVT #earthquake #sismo #temblor #terremoto||https://on.doi.gov/2QwU9Cl
GABEHASH|None|Datos finales, sismo 6,8 frente a la Costa de La Libertad a una profundidad de 48km de acuerdo al MARN. Ubicado a 66km al sur de la playa Mizata #terremoto #sismo #temblor #Elsalvador Estar alerta ante posibles réplicas.pic.twitter.com/1sxTYa036Z|3|19|1|1134028513516953600|https://twitter.com/GABEHASH/status/1134028513516953600|245155001|2019-05-30 09:27:21+00:00|Thu May 30 09:27:21 +0000 2019||#terremoto #sismo #temblor #Elsalvador||
ChileAlertaApp|None|Aviso de nuevo boletín de #Tsunami. 6.6 - 68 KM AL SW DE SAN SALVADOR - EL SALVADOR. 30/05/2019 05:03 - Informativo. #SALVADOR App: https://goo.gl/XWHGvS #Terremoto #sismo #temblor #Earthquake #SHOApic.twitter.com/CWr6W6230Z|23|25|1|1134026042044297217|https://twitter.com/ChileAlertaApp/status/1134026042044297217|860969331294949376|2019-05-30 09:17:32+00:00|Thu May 30 09:17:32 +0000 2019||#Tsunami #SALVADOR #Terremoto #sismo #temblor #Earthquake #SHOApic||https://goo.gl/XWHGvS
earthquakevt|None|#ElSalvador: Un fuerte terremoto de magnitud Mi=6.6, se registró a 40 KM al Sur de #LaLibertad, departamento de #LaLibertad. Tuvo una profundidad de 10 KM. [PRELIM.]. Source: PTWC/NEIC. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/hJfmYqmwBv|73|69|20|1134025862125428736|https://twitter.com/earthquakevt/status/1134025862125428736|352358792|2019-05-30 09:16:49+00:00|Thu May 30 09:16:49 +0000 2019||#ElSalvador #LaLibertad #LaLibertad #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
ESPECIGEST|None|#SISMO   Preliminar 2019-05-30 03:08:22 TL Magnitud:3.64 Profundidad: 5.00 km, a 48.23km de #Esmeraldas, Esmeraldas, #Ecuador, Latitud: 0.8693 Longitud:-79.2295 #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic.twitter.com/WX7iUW1cDx|1|1|0|1134010752732454912|https://twitter.com/ESPECIGEST/status/1134010752732454912|1592035789|2019-05-30 08:16:47+00:00|Thu May 30 08:16:47 +0000 2019||#SISMO #Esmeraldas #Ecuador #EG #Georiesgos #earthquake #jishin #quake #temblor #terremoto #SePreventivo #SeResilientepic||
ChileAlertaApp|None|Aviso de nuevo boletín de #Tsunami. 5.1 - 143 KM AL NE DE ANTOFAGASTA. 29/05/2019 23:34 - Informativo. #ANTOFAGASTA App: https://goo.gl/XWHGvS #Terremoto #sismo #temblor #Earthquake #SHOApic.twitter.com/kXMd5Nu6ZF|11|10|0|1133943203546222592|https://twitter.com/ChileAlertaApp/status/1133943203546222592|860969331294949376|2019-05-30 03:48:22+00:00|Thu May 30 03:48:22 +0000 2019||#Tsunami #ANTOFAGASTA #Terremoto #sismo #temblor #Earthquake #SHOApic||https://goo.gl/XWHGvS
earthquakevt|None|#Chile: Un sismo moderado de magnitud ML=5.1, se registró a 74 KM al SE de #SierraGorda, región de #Antofagasta. Tuvo una profundidad de 92 KM. [PRELIM.]. Source: CSN. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/MFRBWLzq9y|8|7|0|1133942578959835137|https://twitter.com/earthquakevt/status/1133942578959835137|352358792|2019-05-30 03:45:53+00:00|Thu May 30 03:45:53 +0000 2019||#Chile #SierraGorda #Antofagasta #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
earthquakevt|None|#Perú: Un sismo débil de magnitud ML=3.6, se registró a 50 KM al SSW de #Lima, departamento de #Lima. Tuvo una profundidad de 65 KM. Source: IGP. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/rXUclmkF9F|7|5|1|1133941255728193536|https://twitter.com/earthquakevt/status/1133941255728193536|352358792|2019-05-30 03:40:37+00:00|Thu May 30 03:40:37 +0000 2019||#Perú #Lima #Lima #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
ChileAlertaApp|None|Atención En este momento esta ocurriendo un evento sísmico en la región de #Antofagasta. https://goo.gl/XWHGvS #Temblor #Sismo #Terremoto ID:JS7eK|2|7|0|1133940221064765440|https://twitter.com/ChileAlertaApp/status/1133940221064765440|860969331294949376|2019-05-30 03:36:30+00:00|Thu May 30 03:36:30 +0000 2019||#Antofagasta #Temblor #Sismo #Terremoto||https://goo.gl/XWHGvS
earthquakevt|None|#Australia: A moderate #earthquake of magnitude mb=5.3, was registered at 291 KM SW of #TennantCreek, #NorthernTerritory. Depth: 10 KM. More info: https://on.doi.gov/2HJJvFl Did you feel this earthquake?, Tell us!. #EQVT, #quake, #seísmo, #sismo, #temblor, #terremoto, #gempa, #séisme.pic.twitter.com/S8uOodqCS7|12|12|0|1133932076485566464|https://twitter.com/earthquakevt/status/1133932076485566464|352358792|2019-05-30 03:04:09+00:00|Thu May 30 03:04:09 +0000 2019||#Australia #earthquake #TennantCreek #NorthernTerritory #EQVT #quake #seísmo #sismo #temblor #terremoto #gempa #séisme||https://on.doi.gov/2HJJvFl
15minutosperu|None|Lo que vaticina no es nada bueno... #terremoto - #temblor #temblorlima #sismo #reinaldodossantos #predicción #revista #15minutosperúhttps://www.15minutos.pe/vida-sana/reinaldo-dos-santos-lanzo-impactante-prediccion-tras-ultimo-sismo-en-lima/ …|0|0|0|1134511133921075206|https://twitter.com/15minutosperu/status/1134511133921075206|3193157530|2019-05-31 17:25:07+00:00|Fri May 31 17:25:07 +0000 2019||#terremoto #temblor #temblorlima #sismo #reinaldodossantos #predicción #revista #15minutosperúhttps||https://www.15minutos.pe/vida-sana/reinaldo-dos-santos-lanzo-impactante-prediccion-tras-ultimo-sismo-en-lima/
earthquakevt|None|#Argentina: Un sismo débil de magnitud ML=3.8, se registró a 136 KM al SW de #LasHeras, provincia de #SantaCruz. Tuvo una profundidad de 30 KM. Source: CSN (Chile). ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto, #séisme.pic.twitter.com/V3kW73FhU7|2|5|0|1134491154777595904|https://twitter.com/earthquakevt/status/1134491154777595904|352358792|2019-05-31 16:05:43+00:00|Fri May 31 16:05:43 +0000 2019||#Argentina #LasHeras #SantaCruz #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto #séisme||
earthquakevt|None|(SIMULACRO). #Perú: Un potente terremoto de magnitud M8.5, se registró a 90 KM al Oeste del #Callao, departamento de #Lima. Tuvo una profundidad de 35 KM. Source: IGP. #####SIMULACRO ######EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto, #SimulacroNacional2019.pic.twitter.com/C3CPYSRpVQ|6|14|0|1134476226180067328|https://twitter.com/earthquakevt/status/1134476226180067328|352358792|2019-05-31 15:06:24+00:00|Fri May 31 15:06:24 +0000 2019||#Perú #Callao #Lima # # # # #SIMULACRO # # # # # #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto #SimulacroNacional2019||
earthquakevt|None|#Argentina: Un sismo débil de magnitud ML=3.7, se registró a 91 KM al SSW de #PicoTruncado, provincia de #SantaCruz. Tuvo una profundidad de 36,9 KM. Source: CSN (Chile). ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto, #séisme.pic.twitter.com/SVowFjbv9l|3|4|0|1134462556251262977|https://twitter.com/earthquakevt/status/1134462556251262977|352358792|2019-05-31 14:12:05+00:00|Fri May 31 14:12:05 +0000 2019||#Argentina #PicoTruncado #SantaCruz #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto #séisme||
